Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2978267,2016-07-22 17:04:23,2015-12-07 18:20:42,6089426,310560726,0,51,179,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978267/SRR2978267.1,SRX1467854,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194508,SAMN04321612,simple,9606,Homo sapiens,GSM1965581,,,,,,,no,,,,,GEO,SRA315327,,public,BFE5805AF92D54519D24B0901143743C,959DB25ACE8F72CB344182A9752B8406
SRR2978268,2016-07-22 17:04:23,2015-12-07 18:20:43,5787333,295153983,0,51,169,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978268/SRR2978268.1,SRX1467855,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194507,SAMN04321613,simple,9606,Homo sapiens,GSM1965582,,,,,,,no,,,,,GEO,SRA315327,,public,B908EBE7D51BDA027CFA5C6C43F1C3D6,12D5D648B1533767701808F5A9B1C446
SRR2978269,2016-07-22 17:04:23,2015-12-07 18:20:59,7535117,384290967,0,51,219,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978269/SRR2978269.1,SRX1467856,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194506,SAMN04321614,simple,9606,Homo sapiens,GSM1965583,,,,,,,no,,,,,GEO,SRA315327,,public,960456A3D0D4318B92051501F7B665FB,F49502B2C7CCA2DC22429E260C8FE959
SRR2978270,2016-07-22 17:04:23,2015-12-07 18:21:29,7585274,386848974,0,51,222,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978270/SRR2978270.1,SRX1467857,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194505,SAMN04321615,simple,9606,Homo sapiens,GSM1965584,,,,,,,no,,,,,GEO,SRA315327,,public,B43202AF97D7BCCA33EACB9B0131D1A0,06A5E11E68504B2454AED3A8EAA7278D
SRR2978271,2016-07-22 17:04:23,2015-12-07 18:21:13,4541219,231602169,0,51,136,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978271/SRR2978271.1,SRX1467858,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194504,SAMN04321616,simple,9606,Homo sapiens,GSM1965585,,,,,,,no,,,,,GEO,SRA315327,,public,4B91A3E4082C5EC6488E643EC1650339,C59D36B084B6948BAB435375445D26A1
SRR2978272,2016-07-22 17:04:23,2015-12-07 18:20:16,3661346,186728646,0,51,106,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978272/SRR2978272.1,SRX1467859,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194503,SAMN04321617,simple,9606,Homo sapiens,GSM1965586,,,,,,,no,,,,,GEO,SRA315327,,public,5402BF9984A175BEE7BFDFDC7F266238,DDCFB153274D10E5669AD715B0DE8FA7
SRR2978273,2016-07-22 17:04:23,2015-12-07 18:20:48,6463956,329661756,0,51,195,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978273/SRR2978273.1,SRX1467860,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194502,SAMN04321618,simple,9606,Homo sapiens,GSM1965587,,,,,,,no,,,,,GEO,SRA315327,,public,FDA06B7C6C4B7BC57B43B125949432C7,96715D74EDF0F3D657856E4086FA4FB7
SRR2978274,2016-07-22 17:04:23,2015-12-07 18:20:39,6516288,332330688,0,51,189,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978274/SRR2978274.1,SRX1467861,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194501,SAMN04321619,simple,9606,Homo sapiens,GSM1965588,,,,,,,no,,,,,GEO,SRA315327,,public,329EBEBAAE5F8447BCB0A7579FEF4A43,EC2DD859CC1A386D2E039622049E0B87
SRR2978275,2016-07-22 17:04:23,2015-12-07 18:20:44,7610994,388160694,0,51,219,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978275/SRR2978275.1,SRX1467862,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194500,SAMN04321620,simple,9606,Homo sapiens,GSM1965589,,,,,,,no,,,,,GEO,SRA315327,,public,36735589BA266C1B6676E13763E39063,DAFE40163C383C6B62BEE66623D2F01B
SRR2978276,2016-07-22 17:04:23,2015-12-07 18:21:11,9576045,488378295,0,51,283,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978276/SRR2978276.1,SRX1467863,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194499,SAMN04321621,simple,9606,Homo sapiens,GSM1965590,,,,,,,no,,,,,GEO,SRA315327,,public,5AECBD70D3C3EAEBA197E2EB411AE047,E5281A6C054D178D8415563142611E19
SRR2978277,2016-07-22 17:04:23,2015-12-07 18:21:27,7497769,382386219,0,51,223,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978277/SRR2978277.1,SRX1467864,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194498,SAMN04321622,simple,9606,Homo sapiens,GSM1965591,,,,,,,no,,,,,GEO,SRA315327,,public,CFF4B8C5ADB0A10CBFA88047A16CD39E,8E952A9903A5339DA86C999F23878E96
SRR2978278,2016-07-22 17:04:23,2015-12-07 18:20:43,7348442,374770542,0,51,217,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978278/SRR2978278.1,SRX1467865,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194496,SAMN04321623,simple,9606,Homo sapiens,GSM1965592,,,,,,,no,,,,,GEO,SRA315327,,public,22D43722748D07355EE2A3B4FD60F41D,714175CED0156B1B27D4C93F54D758C6
SRR2978279,2016-07-22 17:04:23,2015-12-07 18:20:27,5058849,258001299,0,51,151,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978279/SRR2978279.1,SRX1467866,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194495,SAMN04321624,simple,9606,Homo sapiens,GSM1965593,,,,,,,no,,,,,GEO,SRA315327,,public,798B1D3D954C5BB91E4C9FAE034DDE46,1E824FB7D442E9E5CC86E2A52B3843D3
SRR2978280,2016-07-22 17:04:23,2015-12-07 18:21:15,7760162,395768262,0,51,231,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978280/SRR2978280.1,SRX1467867,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194494,SAMN04321625,simple,9606,Homo sapiens,GSM1965594,,,,,,,no,,,,,GEO,SRA315327,,public,3353745D6979C0B4AEEEC12CD8E4748A,C46A3F2E6A54CFC6A0797FBEC110E702
SRR2978281,2016-07-22 17:04:23,2015-12-07 18:21:07,9640969,491689419,0,51,287,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978281/SRR2978281.1,SRX1467868,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194493,SAMN04321626,simple,9606,Homo sapiens,GSM1965595,,,,,,,no,,,,,GEO,SRA315327,,public,AACC2F8123E5C00581F73E775144AE39,38E368557957A5B29E01E33D3EBAED09
SRR2978282,2016-07-22 17:04:23,2015-12-07 18:20:50,8470401,431990451,0,51,246,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978282/SRR2978282.1,SRX1467869,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194492,SAMN04321627,simple,9606,Homo sapiens,GSM1965596,,,,,,,no,,,,,GEO,SRA315327,,public,0AFC01C26B1DA8344CA531E9F91D22F4,E2CE801DAD2FCA701FC3CD3EF7EBC7AB
SRR2978283,2016-07-22 17:04:23,2015-12-07 18:20:19,5103570,260282070,0,51,153,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978283/SRR2978283.1,SRX1467870,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194491,SAMN04321628,simple,9606,Homo sapiens,GSM1965597,,,,,,,no,,,,,GEO,SRA315327,,public,8682C7CC387133CB1D39D313276D3157,B90F5CEE6FE0B32BC32A0F07A3BF3BFB
SRR2978284,2016-07-22 17:04:23,2015-12-07 18:20:53,9107812,464498412,0,51,265,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978284/SRR2978284.1,SRX1467871,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194490,SAMN04321629,simple,9606,Homo sapiens,GSM1965598,,,,,,,no,,,,,GEO,SRA315327,,public,8D22942146897A65733B91728E8C03E6,E6D87CF707B2644AB24562EB7B954284
SRR2978285,2016-07-22 17:04:23,2015-12-07 18:21:11,9489578,483968478,0,51,277,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978285/SRR2978285.1,SRX1467872,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194489,SAMN04321630,simple,9606,Homo sapiens,GSM1965599,,,,,,,no,,,,,GEO,SRA315327,,public,5F8ED1866084DCB451724DC3B4461868,3F1248B774B3348C88663912243DCB64
SRR2978286,2016-07-22 17:04:23,2015-12-07 18:20:36,7002270,357115770,0,51,204,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978286/SRR2978286.1,SRX1467873,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194487,SAMN04321631,simple,9606,Homo sapiens,GSM1965600,,,,,,,no,,,,,GEO,SRA315327,,public,1952168FE6B8BB3E97B323AAE93475E4,3FF9BDB19443CC74DE44F6519816330A
SRR2978287,2016-07-22 17:04:23,2015-12-07 18:20:35,6716035,342517785,0,51,196,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978287/SRR2978287.1,SRX1467874,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194488,SAMN04321632,simple,9606,Homo sapiens,GSM1965601,,,,,,,no,,,,,GEO,SRA315327,,public,813CA2B7CDA3D891B693F34D6B785F74,C02C0BC8F261BECB9D517FD589949849
SRR2978288,2016-07-22 17:04:23,2015-12-07 18:21:56,9527802,485917902,0,51,283,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978288/SRR2978288.1,SRX1467875,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194486,SAMN04321633,simple,9606,Homo sapiens,GSM1965602,,,,,,,no,,,,,GEO,SRA315327,,public,00F7153E6190463AE98BD56AF2BD0C7F,1838C46BF06595EE4610E11BD3642B7C
SRR2978289,2016-07-22 17:04:23,2015-12-07 18:20:34,6994668,356728068,0,51,208,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978289/SRR2978289.1,SRX1467876,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194484,SAMN04321634,simple,9606,Homo sapiens,GSM1965603,,,,,,,no,,,,,GEO,SRA315327,,public,52B491EEBA8696FFA0E7DB910AB6A6C7,C60B6A7CDF94633475AF3DDE58180921
SRR2978290,2016-07-22 17:04:23,2015-12-07 17:49:09,5743002,292893102,0,51,170,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978290/SRR2978290.1,SRX1467877,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194483,SAMN04321635,simple,9606,Homo sapiens,GSM1965604,,,,,,,no,,,,,GEO,SRA315327,,public,3A04771B9D88346340AB5F6C42A6DB67,4F85930AECD82DEDB2786CF94748ECB5
SRR2978291,2016-07-22 17:04:23,2015-12-07 17:48:39,6427368,327795768,0,51,191,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978291/SRR2978291.1,SRX1467878,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194485,SAMN04321636,simple,9606,Homo sapiens,GSM1965605,,,,,,,no,,,,,GEO,SRA315327,,public,6BA349048B1FBE6FB8ED2149EFF95381,8A446671DA6C7C518C5120A47C0708E1
SRR2978292,2016-07-22 17:04:23,2015-12-07 17:47:38,6886605,351216855,0,51,205,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978292/SRR2978292.1,SRX1467879,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194481,SAMN04321637,simple,9606,Homo sapiens,GSM1965606,,,,,,,no,,,,,GEO,SRA315327,,public,276CAB69F04DAA1C4714CDA3CAEAD5C4,6D49CE6A0301991D4AE39E71A6FD1DCF
SRR2978293,2016-07-22 17:04:23,2015-12-07 17:47:49,8871612,452452212,0,51,263,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978293/SRR2978293.1,SRX1467880,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194480,SAMN04321638,simple,9606,Homo sapiens,GSM1965607,,,,,,,no,,,,,GEO,SRA315327,,public,1EFB2AE37F5169788622E2936E2EE58A,9DE9C78856DD16917F6C20E22ED70B85
SRR2978294,2016-07-22 17:04:23,2015-12-07 17:47:25,6278530,320205030,0,51,183,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978294/SRR2978294.1,SRX1467881,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194479,SAMN04321639,simple,9606,Homo sapiens,GSM1965608,,,,,,,no,,,,,GEO,SRA315327,,public,099F31252E2EE3A3250803983E48C7EA,016E3F9F85393CE79CA16B1A2D1BEE20
SRR2978295,2016-07-22 17:04:23,2015-12-07 17:47:27,5988404,305408604,0,51,180,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978295/SRR2978295.1,SRX1467882,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1193307,SAMN04321640,simple,9606,Homo sapiens,GSM1965609,,,,,,,no,,,,,GEO,SRA315327,,public,68C566FA1964B1A6B73C79DD8AFC6550,DC5DD4A55239AED6F69458B8061C575C
SRR2978296,2016-07-22 17:04:23,2015-12-07 17:48:36,9759546,497736846,0,51,281,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978296/SRR2978296.1,SRX1467883,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194478,SAMN04321641,simple,9606,Homo sapiens,GSM1965610,,,,,,,no,,,,,GEO,SRA315327,,public,4DD594B98BD96704CFAA535599CF10BD,15B8686E68941C488CD2B5D76F6D869E
SRR2978297,2016-07-22 17:04:23,2015-12-07 17:46:58,4181033,213232683,0,51,154,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978297/SRR2978297.1,SRX1467884,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194477,SAMN04321642,simple,9606,Homo sapiens,GSM1965611,,,,,,,no,,,,,GEO,SRA315327,,public,66787CFE7491EB4418F74071E8DBFCAF,91508DF2A4E71BF6A9A2BEB4CED1722A
SRR2978298,2016-07-22 17:04:23,2015-12-07 17:47:29,7024039,358225989,0,51,203,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978298/SRR2978298.1,SRX1467885,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194476,SAMN04321643,simple,9606,Homo sapiens,GSM1965612,,,,,,,no,,,,,GEO,SRA315327,,public,32CA46D0BA7B1FCC3D5DCA0A38ACFD89,3264E1809B0AC8FF9E4D8A2A3E80E3D4
SRR2978299,2016-07-22 17:04:23,2015-12-07 17:47:31,7147319,364513269,0,51,212,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978299/SRR2978299.1,SRX1467886,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194475,SAMN04321644,simple,9606,Homo sapiens,GSM1965613,,,,,,,no,,,,,GEO,SRA315327,,public,E0BF1C1130AADFA876DE4755F533569A,6E4FD5453F0B340777333A0E97662EF5
SRR2978300,2016-07-22 17:04:23,2015-12-07 17:47:33,8636998,440486898,0,51,258,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978300/SRR2978300.1,SRX1467887,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194474,SAMN04321645,simple,9606,Homo sapiens,GSM1965614,,,,,,,no,,,,,GEO,SRA315327,,public,2F42C05F68485DEC97C072E90BB91BD2,D42A124ADA1F47FB1F439659A32217F3
SRR2978301,2016-07-22 17:04:23,2015-12-07 17:47:26,7961537,406038387,0,51,234,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978301/SRR2978301.1,SRX1467888,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194473,SAMN04321646,simple,9606,Homo sapiens,GSM1965615,,,,,,,no,,,,,GEO,SRA315327,,public,2612C61BA5CFA51E4DE5B3FBBC98A19E,A872F9DB255C45D01085D216A0028831
SRR2978302,2016-07-22 17:04:23,2015-12-07 17:47:31,7393455,377066205,0,51,214,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978302/SRR2978302.1,SRX1467889,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194472,SAMN04321647,simple,9606,Homo sapiens,GSM1965616,,,,,,,no,,,,,GEO,SRA315327,,public,46FADDD06A681A66A1911113A34188AC,F83DC54CB26ECA5D9C000A13FA20E322
SRR2978303,2016-07-22 17:04:23,2015-12-07 17:47:01,4134762,210872862,0,51,122,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978303/SRR2978303.1,SRX1467890,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194471,SAMN04321648,simple,9606,Homo sapiens,GSM1965617,,,,,,,no,,,,,GEO,SRA315327,,public,B660653F5586C7D71D3E6E1507FA781A,D046F0E37834AB302AB9935DC384DEC0
SRR2978304,2016-07-22 17:04:23,2015-12-07 17:47:33,8004640,408236640,0,51,234,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978304/SRR2978304.1,SRX1467891,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194470,SAMN04321649,simple,9606,Homo sapiens,GSM1965618,,,,,,,no,,,,,GEO,SRA315327,,public,E97C899A5771920BD0745A996DF698B6,BE4600F1553AC77E06DA84C050D79C6E
SRR2978305,2016-07-22 17:04:23,2015-12-07 17:47:29,6701965,341800215,0,51,196,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978305/SRR2978305.1,SRX1467892,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194469,SAMN04321650,simple,9606,Homo sapiens,GSM1965619,,,,,,,no,,,,,GEO,SRA315327,,public,E8C549F586266DFB53BF3B30399356D0,EC00AA81D24DA31B9168BB919591FBA2
SRR2978306,2016-07-22 17:04:23,2015-12-07 17:47:24,6310727,321847077,0,51,217,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978306/SRR2978306.1,SRX1467894,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194466,SAMN04321651,simple,9606,Homo sapiens,GSM1965620,,,,,,,no,,,,,GEO,SRA315327,,public,C279230ECA4BB6BE45F1F293E22BA454,1F453779BEE85CEEAC997ABAE1638A2C
SRR2978307,2016-07-22 17:04:23,2015-12-07 17:47:13,5438341,277355391,0,51,175,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978307/SRR2978307.1,SRX1467895,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194464,SAMN04321652,simple,9606,Homo sapiens,GSM1965621,,,,,,,no,,,,,GEO,SRA315327,,public,ACD82C81ABB9FC5AF1E6C7AB9C6D4FD7,CDEC2F1A85498F11E207FF343A2B8631
SRR2978308,2016-07-22 17:04:23,2015-12-07 17:47:41,9353570,477032070,0,51,275,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978308/SRR2978308.1,SRX1467896,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194465,SAMN04321653,simple,9606,Homo sapiens,GSM1965622,,,,,,,no,,,,,GEO,SRA315327,,public,EE9DBC2F0ADC5E51C3C26785B446774C,BCACE431D70D80008302D24B6482A44C
SRR2978309,2016-07-22 17:04:23,2015-12-07 17:47:38,8445156,430702956,0,51,249,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978309/SRR2978309.1,SRX1467897,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194463,SAMN04321654,simple,9606,Homo sapiens,GSM1965623,,,,,,,no,,,,,GEO,SRA315327,,public,C7C3745C3EB50389C15F1577203F793A,228044E4FF100EC8A7FF143739E41402
SRR2978310,2016-07-22 17:04:23,2015-12-07 17:47:33,6862920,350008920,0,51,201,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978310/SRR2978310.1,SRX1467898,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194461,SAMN04321655,simple,9606,Homo sapiens,GSM1965624,,,,,,,no,,,,,GEO,SRA315327,,public,EAD6CBDF8DEEFB849622C16E15884E3D,ED189709580ACAA90059104D9E6FD423
SRR2978311,2016-07-22 17:04:23,2015-12-07 17:47:00,4492163,229100313,0,51,157,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR2978311/SRR2978311.1,SRX1467899,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194462,SAMN04321686,simple,9606,Homo sapiens,GSM1965625,,,,,,,no,,,,,GEO,SRA315327,,public,DF52B98937CFBBC6EB60DEBA8A5163C4,62CFE167A9E5D710C5A5EB2EFCB8BE39
